File,Line,Index,Context
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,206,444,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,206,467,"width=""1235"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,216,423,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,216,446,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,226,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,226,428,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,236,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,236,401,"width=""1600"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,246,417,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,246,440,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,256,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,256,428,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,266,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,266,428,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,276,423,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,276,446,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,286,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,286,401,"width=""1600"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,296,384,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,296,407,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,306,372,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,306,395,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,316,372,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,316,395,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,326,423,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,326,446,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,336,393,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,336,416,"width=""1100"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,346,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,346,428,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,356,423,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,356,446,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,366,399,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,366,422,"width=""1800"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,376,399,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,376,422,"width=""1800"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,386,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,386,428,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,396,435,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,396,458,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,406,372,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,406,394,"-width=""750"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,416,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,416,428,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,426,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,426,401,"width=""1280"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,436,372,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,436,394,"-width=""750"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,446,417,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,446,439,"-width=""600"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,456,399,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,456,422,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,466,444,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,466,467,"width=""1235"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,476,387,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,476,410,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,486,435,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,486,458,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,496,372,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,496,395,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,506,483,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,506,506,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,516,399,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,516,422,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,526,387,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,526,410,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,536,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,536,401,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,546,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,546,401,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,556,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,556,401,"width=""1600"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,566,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,566,400,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,576,450,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,576,473,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,586,384,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,586,407,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,596,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,596,400,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,606,399,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,606,421,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,616,444,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,616,467,"width=""1235"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,626,405,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,626,427,"-width=""600"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,636,444,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,636,467,"width=""1235"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,646,483,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,646,506,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,656,378,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,656,400,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,666,495,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,666,518,"width=""2500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,676,411,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,676,433,"-width=""800"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,686,387,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,686,410,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,696,372,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,696,394,"-width=""750"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,706,399,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,706,421,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,716,450,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,716,473,"width=""1200"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,728,223,"href=""http://data.fis-ski."
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,728,794,http%3A%2F%2Fdata.fis-ski.
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,729,229,"href=""http://data.fis-ski."
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,729,677,http%3A%2F%2Fdata.fis-ski.
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,756,746,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,756,769,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,757,527,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,757,549,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,758,548,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,758,570,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,759,521,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,759,544,"width=""1500"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,760,420,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,760,443,"width=""1100"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,761,548,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,761,570,"-width=""900"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,762,542,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,762,565,"width=""1100"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,763,593,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,763,616,"width=""1235"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,764,593,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,764,616,"width=""1235"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,765,572,".svg.png 2x"" data-file-wid"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,765,595,"width=""1000"" data-file-hei"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,810,40,"s=""catlinks"" data-mw=""inte"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,893,1223,ps://www.wikidata.org/wiki
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,893,1272,to connected data reposito
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,893,1316,"skey=""g"">Wikidata item</a>"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,910,125,ps://www.wikidata.org/wiki
John_Whewell.html,50,18,"e class=""metadata plainlin"
John_Whewell.html,52,437,".svg.png 2x"" data-file-wid"
John_Whewell.html,52,459,"-width=""800"" data-file-hei"
John_Whewell.html,52,838,".svg.png 2x"" data-file-wid"
John_Whewell.html,52,860,"-width=""325"" data-file-hei"
John_Whewell.html,101,40,"s=""catlinks"" data-mw=""inte"
John_Whewell.html,184,999,ps://www.wikidata.org/wiki
John_Whewell.html,184,1049,to connected data reposito
John_Whewell.html,184,1093,"skey=""g"">Wikidata item</a>"
John_Whewell.html,201,124,ps://www.wikidata.org/wiki
Gulliver_Mickey.html,43,102,ainlinks metadata ambox am
Gulliver_Mickey.html,46,441,".svg.png 2x"" data-file-wid"
Gulliver_Mickey.html,46,463,"-width=""512"" data-file-hei"
Gulliver_Mickey.html,107,171,ternet Movie Database</a><
Gulliver_Mickey.html,307,18,"e class=""metadata plainlin"
Gulliver_Mickey.html,309,383,"stub.png 2x"" data-file-wid"
Gulliver_Mickey.html,309,404,"e-width=""65"" data-file-hei"
Gulliver_Mickey.html,358,40,"s=""catlinks"" data-mw=""inte"
Gulliver_Mickey.html,441,1011,ps://www.wikidata.org/wiki
Gulliver_Mickey.html,441,1060,to connected data reposito
Gulliver_Mickey.html,441,1104,"skey=""g"">Wikidata item</a>"
Gulliver_Mickey.html,458,125,ps://www.wikidata.org/wiki
Henry_Horace_Williams.html,43,102,ainlinks metadata ambox am
Henry_Horace_Williams.html,46,441,".svg.png 2x"" data-file-wid"
Henry_Horace_Williams.html,46,463,"-width=""512"" data-file-hei"
Henry_Horace_Williams.html,152,40,"s=""catlinks"" data-mw=""inte"
Henry_Horace_Williams.html,235,1035,ps://www.wikidata.org/wiki
Henry_Horace_Williams.html,235,1084,to connected data reposito
Henry_Horace_Williams.html,235,1128,"skey=""g"">Wikidata item</a>"
Henry_Horace_Williams.html,252,124,ps://www.wikidata.org/wiki
Hebden_Bridge_Picture_House.html,6,442,"nates on Wikidata"",""Buildi"
Hebden_Bridge_Picture_House.html,43,520,"s, and other data for this"
Hebden_Bridge_Picture_House.html,43,767,"s, and other data for this"
Hebden_Bridge_Picture_House.html,94,40,"s=""catlinks"" data-mw=""inte"
Hebden_Bridge_Picture_House.html,94,731,"nates_on_Wikidata"" title="""
Hebden_Bridge_Picture_House.html,94,772,"nates on Wikidata"">Coordin"
Hebden_Bridge_Picture_House.html,94,797,nates on Wikidata</a></li>
Hebden_Bridge_Picture_House.html,177,1059,ps://www.wikidata.org/wiki
Hebden_Bridge_Picture_House.html,177,1108,to connected data reposito
Hebden_Bridge_Picture_House.html,177,1152,"skey=""g"">Wikidata item</a>"
Hebden_Bridge_Picture_House.html,194,124,ps://www.wikidata.org/wiki
Oued_TlC3A9lat.html,6,410,"nates on Wikidata"",""All st"
Oued_TlC3A9lat.html,52,499,".svg.png 2x"" data-file-wid"
Oued_TlC3A9lat.html,52,522,"width=""1173"" data-file-hei"
Oued_TlC3A9lat.html,56,409,".svg.png 2x"" data-file-wid"
Oued_TlC3A9lat.html,56,431,"-width=""900"" data-file-hei"
Oued_TlC3A9lat.html,96,488,".svg.png 2x"" data-file-wid"
Oued_TlC3A9lat.html,96,510,"-width=""900"" data-file-hei"
Oued_TlC3A9lat.html,112,598,".svg.png 2x"" data-file-wid"
Oued_TlC3A9lat.html,112,620,"-width=""508"" data-file-hei"
Oued_TlC3A9lat.html,238,445,"s, and other data for this"
Oued_TlC3A9lat.html,238,689,"s, and other data for this"
Oued_TlC3A9lat.html,240,18,"e class=""metadata plainlin"
Oued_TlC3A9lat.html,242,486,".svg.png 2x"" data-file-wid"
Oued_TlC3A9lat.html,242,508,"-width=""610"" data-file-hei"
Oued_TlC3A9lat.html,291,40,"s=""catlinks"" data-mw=""inte"
Oued_TlC3A9lat.html,291,743,"nates_on_Wikidata"" title="""
Oued_TlC3A9lat.html,291,784,"nates on Wikidata"">Coordin"
Oued_TlC3A9lat.html,291,809,nates on Wikidata</a></li>
Oued_TlC3A9lat.html,374,1015,ps://www.wikidata.org/wiki
Oued_TlC3A9lat.html,374,1064,to connected data reposito
Oued_TlC3A9lat.html,374,1108,"skey=""g"">Wikidata item</a>"
Oued_TlC3A9lat.html,391,125,ps://www.wikidata.org/wiki
Oldham_Metropolitan_Borough_Council_election_2000.html,1284,805,".svg.png 2x"" data-file-wid"
Oldham_Metropolitan_Borough_Council_election_2000.html,1284,828,"width=""2000"" data-file-hei"
Oldham_Metropolitan_Borough_Council_election_2000.html,1806,835,".svg.png 2x"" data-file-wid"
Oldham_Metropolitan_Borough_Council_election_2000.html,1806,858,"width=""1200"" data-file-hei"
Oldham_Metropolitan_Borough_Council_election_2000.html,2062,40,"s=""catlinks"" data-mw=""inte"
Oldham_Metropolitan_Borough_Council_election_2000.html,2145,1151,ps://www.wikidata.org/wiki
Oldham_Metropolitan_Borough_Council_election_2000.html,2145,1200,to connected data reposito
Oldham_Metropolitan_Borough_Council_election_2000.html,2145,1244,"skey=""g"">Wikidata item</a>"
Oldham_Metropolitan_Borough_Council_election_2000.html,2162,124,ps://www.wikidata.org/wiki
Circus_Avenue.html,50,362,"yn.jpg 1.5x"" data-file-wid"
Circus_Avenue.html,50,384,"-width=""316"" data-file-hei"
Circus_Avenue.html,369,40,"s=""catlinks"" data-mw=""inte"
Circus_Avenue.html,452,1003,ps://www.wikidata.org/wiki
Circus_Avenue.html,452,1053,to connected data reposito
Circus_Avenue.html,452,1097,"skey=""g"">Wikidata item</a>"
Circus_Avenue.html,469,124,ps://www.wikidata.org/wiki
S27portable_Scoreboards.html,96,40,"s=""catlinks"" data-mw=""inte"
S27portable_Scoreboards.html,179,1047,ps://www.wikidata.org/wiki
S27portable_Scoreboards.html,179,1096,to connected data reposito
S27portable_Scoreboards.html,179,1140,"skey=""g"">Wikidata item</a>"
S27portable_Scoreboards.html,196,124,ps://www.wikidata.org/wiki
Kettu_Kalyanam.html,43,102,ainlinks metadata ambox am
Kettu_Kalyanam.html,46,441,".svg.png 2x"" data-file-wid"
Kettu_Kalyanam.html,46,463,"-width=""512"" data-file-hei"
Kettu_Kalyanam.html,263,40,"s=""catlinks"" data-mw=""inte"
Kettu_Kalyanam.html,346,1007,ps://www.wikidata.org/wiki
Kettu_Kalyanam.html,346,1056,to connected data reposito
Kettu_Kalyanam.html,346,1100,"skey=""g"">Wikidata item</a>"
Kettu_Kalyanam.html,363,125,ps://www.wikidata.org/wiki
Burnin27_Sneakers.html,49,253,"height=""220"" data-file-wid"
Burnin27_Sneakers.html,49,275,"-width=""220"" data-file-hei"
Burnin27_Sneakers.html,267,40,"s=""catlinks"" data-mw=""inte"
Burnin27_Sneakers.html,350,1023,ps://www.wikidata.org/wiki
Burnin27_Sneakers.html,350,1072,to connected data reposito
Burnin27_Sneakers.html,350,1116,"skey=""g"">Wikidata item</a>"
Burnin27_Sneakers.html,367,125,ps://www.wikidata.org/wiki
Union_United_Church.html,6,522,"nates on Wikidata"",""All st"
Union_United_Church.html,45,549,"h_03.jpg 2x"" data-file-wid"
Union_United_Church.html,45,572,"width=""4000"" data-file-hei"
Union_United_Church.html,84,514,"h_01.jpg 2x"" data-file-wid"
Union_United_Church.html,84,537,"width=""3000"" data-file-hei"
Union_United_Church.html,92,515,"h_02.jpg 2x"" data-file-wid"
Union_United_Church.html,92,538,"width=""4000"" data-file-hei"
Union_United_Church.html,100,515,"h_03.jpg 2x"" data-file-wid"
Union_United_Church.html,100,538,"width=""4000"" data-file-hei"
Union_United_Church.html,108,515,"h_04.jpg 2x"" data-file-wid"
Union_United_Church.html,108,538,"width=""4000"" data-file-hei"
Union_United_Church.html,116,515,"h_05.jpg 2x"" data-file-wid"
Union_United_Church.html,116,538,"width=""4000"" data-file-hei"
Union_United_Church.html,124,515,"h_06.jpg 2x"" data-file-wid"
Union_United_Church.html,124,538,"width=""4000"" data-file-hei"
Union_United_Church.html,132,514,"h_07.jpg 2x"" data-file-wid"
Union_United_Church.html,132,537,"width=""3864"" data-file-hei"
Union_United_Church.html,140,514,"h_08.jpg 2x"" data-file-wid"
Union_United_Church.html,140,537,"width=""3864"" data-file-hei"
Union_United_Church.html,148,515,"h_09.jpg 2x"" data-file-wid"
Union_United_Church.html,148,538,"width=""4608"" data-file-hei"
Union_United_Church.html,156,515,"h_10.jpg 2x"" data-file-wid"
Union_United_Church.html,156,538,"width=""4608"" data-file-hei"
Union_United_Church.html,164,515,"h_11.JPG 2x"" data-file-wid"
Union_United_Church.html,164,538,"width=""3456"" data-file-hei"
Union_United_Church.html,172,514,"h_12.JPG 2x"" data-file-wid"
Union_United_Church.html,172,537,"width=""3000"" data-file-hei"
Union_United_Church.html,180,515,"h_13.JPG 2x"" data-file-wid"
Union_United_Church.html,180,538,"width=""4000"" data-file-hei"
Union_United_Church.html,188,515,"h_14.JPG 2x"" data-file-wid"
Union_United_Church.html,188,538,"width=""4000"" data-file-hei"
Union_United_Church.html,196,515,"h_15.JPG 2x"" data-file-wid"
Union_United_Church.html,196,538,"width=""5152"" data-file-hei"
Union_United_Church.html,204,515,"h_16.JPG 2x"" data-file-wid"
Union_United_Church.html,204,538,"width=""5152"" data-file-hei"
Union_United_Church.html,212,515,"h_17.JPG 2x"" data-file-wid"
Union_United_Church.html,212,538,"width=""5152"" data-file-hei"
Union_United_Church.html,228,419,"s, and other data for this"
Union_United_Church.html,228,667,"s, and other data for this"
Union_United_Church.html,365,18,"e class=""metadata plainlin"
Union_United_Church.html,367,488,"nnan.jpg 2x"" data-file-wid"
Union_United_Church.html,367,511,"width=""1142"" data-file-hei"
Union_United_Church.html,416,40,"s=""catlinks"" data-mw=""inte"
Union_United_Church.html,416,1370,"nates_on_Wikidata"" title="""
Union_United_Church.html,416,1411,"nates on Wikidata"">Coordin"
Union_United_Church.html,416,1436,nates on Wikidata</a></li>
Union_United_Church.html,499,1027,ps://www.wikidata.org/wiki
Union_United_Church.html,499,1077,to connected data reposito
Union_United_Church.html,499,1121,"skey=""g"">Wikidata item</a>"
Union_United_Church.html,516,124,ps://www.wikidata.org/wiki
Svendborg_SkibsvC3A6rft.html,86,40,"s=""catlinks"" data-mw=""inte"
Svendborg_SkibsvC3A6rft.html,169,1051,ps://www.wikidata.org/wiki
Svendborg_SkibsvC3A6rft.html,169,1100,to connected data reposito
Svendborg_SkibsvC3A6rft.html,169,1144,"skey=""g"">Wikidata item</a>"
Svendborg_SkibsvC3A6rft.html,186,124,ps://www.wikidata.org/wiki
Campus_of_Texas_A26M_University.html,6,1132,"nates on Wikidata"",""Texas "
Campus_of_Texas_A26M_University.html,45,460,"laza.JPG 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,45,482,"-width=""902"" data-file-hei"
Campus_of_Texas_A26M_University.html,108,530,"mpus.jpg 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,108,552,"-width=""540"" data-file-hei"
Campus_of_Texas_A26M_University.html,118,453,"Tree.jpg 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,118,476,"width=""3456"" data-file-hei"
Campus_of_Texas_A26M_University.html,131,509,"_Row.jpg 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,131,531,"-width=""540"" data-file-hei"
Campus_of_Texas_A26M_University.html,162,516,"nces.JPG 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,162,539,"width=""3008"" data-file-hei"
Campus_of_Texas_A26M_University.html,176,433,"mpus.jpg 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,176,455,"-width=""949"" data-file-hei"
Campus_of_Texas_A26M_University.html,191,481,"mpus.JPG 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,191,503,"-width=""957"" data-file-hei"
Campus_of_Texas_A26M_University.html,205,572,"%26M.jpg 2x"" data-file-wid"
Campus_of_Texas_A26M_University.html,205,594,"-width=""510"" data-file-hei"
Campus_of_Texas_A26M_University.html,214,474,"ches.JPG 2x"" data-file-wid"
